name	ha_id	collection_date	date_flags	region	country	division	location_1	location_2	subtype	clade_nextclade	short-clade	subclade	coverage	host	submitting_lab	accession_id	old_date	ha_segment_id	clade_gisaid	date	year
epi2689056/africa/south_africa/2023-06-02	EPI2689056	2023-06-02	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106129	2023-06-02	EPI2689056|R06291-23_4	3C.2a1b.2a.2a.3a.1	2023-06-02	2023
epi2689050/africa/south_africa/2023-06-02	EPI2689050	2023-06-02	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106128	2023-06-02	EPI2689050|R06481-23_4	3C.2a1b.2a.2a.3a.1	2023-06-02	2023
epi2689040/africa/south_africa/2023-05-29	EPI2689040	2023-05-29	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	98.9522700814901	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106127	2023-05-29	EPI2689040|R06281-23_4	3C.2a1b.2a.2a.3a.1	2023-05-29	2023
epi2689033/africa/south_africa/2023-06-05	EPI2689033	2023-06-05	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106126	2023-06-05	EPI2689033|R06480-23_4	3C.2a1b.2a.2a.3a.1	2023-06-05	2023
epi2689024/africa/south_africa/2023-05-29	EPI2689024	2023-05-29	unchanged	Africa	South Africa	Mpumalanga			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106125	2023-05-29	EPI2689024|R06279-23_4	3C.2a1b.2a.2a.3a.1	2023-05-29	2023
epi2689013/africa/south_africa/2023-06-02	EPI2689013	2023-06-02	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106124	2023-06-02	EPI2689013|R06478-23_4	3C.2a1b.2a.2a.3a.1	2023-06-02	2023
epi2689011/africa/south_africa/2023-05-30	EPI2689011	2023-05-30	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106123	2023-05-30	EPI2689011|R06111-23_4	3C.2a1b.2a.2a.3a.1	2023-05-30	2023
epi2689000/africa/south_africa/2023-05-30	EPI2689000	2023-05-30	unchanged	Africa	South Africa	Mpumalanga			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106122	2023-05-30	EPI2689000|R06278-23_4	3C.2a1b.2a.2a.3a.1	2023-05-30	2023
epi2688989/africa/south_africa/2023-06-02	EPI2688989	2023-06-02	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106121	2023-06-02	EPI2688989|R06477-23_4	3C.2a1b.2a.2a.3a.1	2023-06-02	2023
epi2688987/africa/south_africa/2023-05-30	EPI2688987	2023-05-30	unchanged	Africa	South Africa	Mpumalanga			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106120	2023-05-30	EPI2688987|R06110-23_4	3C.2a1b.2a.2a.3a.1	2023-05-30	2023
epi2688976/africa/south_africa/2023-05-30	EPI2688976	2023-05-30	unchanged	Africa	South Africa	Mpumalanga			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106119	2023-05-30	EPI2688976|R06277-23_4	3C.2a1b.2a.2a.3a.1	2023-05-30	2023
epi2688965/africa/south_africa/2023-06-03	EPI2688965	2023-06-03	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106118	2023-06-03	EPI2688965|R06476-23_4	3C.2a1b.2a.2a.3a.1	2023-06-03	2023
epi2688963/africa/south_africa/2023-05-29	EPI2688963	2023-05-29	unchanged	Africa	South Africa	Mpumalanga			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106117	2023-05-29	EPI2688963|R06109-23_4	3C.2a1b.2a.2a.3a.1	2023-05-29	2023
epi2688952/africa/south_africa/2023-05-30	EPI2688952	2023-05-30	unchanged	Africa	South Africa	Mpumalanga			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106116	2023-05-30	EPI2688952|R06276-23_4	3C.2a1b.2a.2a.3a.1	2023-05-30	2023
epi2688941/africa/south_africa/2023-06-02	EPI2688941	2023-06-02	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106115	2023-06-02	EPI2688941|R06474-23_4	3C.2a1b.2a.2a.3a.1	2023-06-02	2023
epi2688939/africa/south_africa/2023-05-30	EPI2688939	2023-05-30	unchanged	Africa	South Africa	Mpumalanga			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106114	2023-05-30	EPI2688939|R06108-23_4	3C.2a1b.2a.2a.3a.1	2023-05-30	2023
epi2688928/africa/south_africa/2023-05-31	EPI2688928	2023-05-31	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106113	2023-05-31	EPI2688928|R06275-23_4	3C.2a1b.2a.2a.3a.1	2023-05-31	2023
epi2688917/africa/south_africa/2023-06-05	EPI2688917	2023-06-05	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106112	2023-06-05	EPI2688917|R06467-23_4	3C.2a1b.2a.2a.3a.1	2023-06-05	2023
epi2688915/africa/south_africa/2023-05-30	EPI2688915	2023-05-30	unchanged	Africa	South Africa	Province of Eastern Cape			A / H3N2	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106111	2023-05-30	EPI2688915|R06107-23_4	3C.2a1b.2a.2a.1b	2023-05-30	2023
epi2688904/africa/south_africa/2023-05-31	EPI2688904	2023-05-31	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106110	2023-05-31	EPI2688904|R06270-23_4	3C.2a1b.2a.2a.3a.1	2023-05-31	2023
epi2688893/africa/south_africa/2023-06-01	EPI2688893	2023-06-01	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106109	2023-06-01	EPI2688893|R06466-23_4	3C.2a1b.2a.2a.3a.1	2023-06-01	2023
epi2688891/africa/south_africa/2023-05-30	EPI2688891	2023-05-30	unchanged	Africa	South Africa	Province of Eastern Cape			A / H3N2	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106108	2023-05-30	EPI2688891|R06106-23_4	3C.2a1b.2a.2a.1b	2023-05-30	2023
epi2688884/africa/south_africa/2023-05-31	EPI2688884	2023-05-31	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106107	2023-05-31	EPI2688884|R06269-23_4	3C.2a1b.2a.2a.3a.1	2023-05-31	2023
epi2688868/africa/south_africa/2023-06-01	EPI2688868	2023-06-01	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106106	2023-06-01	EPI2688868|R06465-23_4	3C.2a1b.2a.2a.3a.1	2023-06-01	2023
epi2688870/africa/south_africa/2023-05-31	EPI2688870	2023-05-31	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106105	2023-05-31	EPI2688870|R06105-23_4	3C.2a1b.2a.2a.3a.1	2023-05-31	2023
epi2688859/africa/south_africa/2023-05-31	EPI2688859	2023-05-31	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106104	2023-05-31	EPI2688859|R06267-23_4	3C.2a1b.2a.2b	2023-05-31	2023
epi2688845/africa/south_africa/2023-05-30	EPI2688845	2023-05-30	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106103	2023-05-30	EPI2688845|R06104-23_4	3C.2a1b.2a.2a.3a.1	2023-05-30	2023
epi2688846/africa/south_africa/2023-06-02	EPI2688846	2023-06-02	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106102	2023-06-02	EPI2688846|R06464-23_4	3C.2a1b.2a.2a.3a.1	2023-06-02	2023
epi2688835/africa/south_africa/2023-05-31	EPI2688835	2023-05-31	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106101	2023-05-31	EPI2688835|R06264-23_4	3C.2a1b.2a.2a.3a.1	2023-05-31	2023
epi2688824/africa/south_africa/2023-06-01	EPI2688824	2023-06-01	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106100	2023-06-01	EPI2688824|R06463-23_4	3C.2a1b.2a.2a.3a.1	2023-06-01	2023
epi2688825/africa/south_africa/2023-05-31	EPI2688825	2023-05-31	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106099	2023-05-31	EPI2688825|R06103-23_4	3C.2a1b.2a.2a.3a.1	2023-05-31	2023
epi2688809/africa/south_africa/2023-05-30	EPI2688809	2023-05-30	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106098	2023-05-30	EPI2688809|R06259-23_4	3C.2a1b.2a.2a.3a.1	2023-05-30	2023
epi2688804/africa/south_africa/2023-06-02	EPI2688804	2023-06-02	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106097	2023-06-02	EPI2688804|R06461-23_4	3C.2a1b.2a.2a.3a.1	2023-06-02	2023
epi2688801/africa/south_africa/2023-05-30	EPI2688801	2023-05-30	unchanged	Africa	South Africa	Province of Eastern Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106096	2023-05-30	EPI2688801|R06097-23_4	3C.2a1b.2a.2a.3a.1	2023-05-30	2023
epi2688785/africa/south_africa/2023-05-30	EPI2688785	2023-05-30	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106095	2023-05-30	EPI2688785|R06256-23_4	3C.2a1b.2a.2a.3a.1	2023-05-30	2023
epi2688780/africa/south_africa/2023-05-30	EPI2688780	2023-05-30	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106094	2023-05-30	EPI2688780|R06371-23_4	3C.2a1b.2a.2a.3a.1	2023-05-30	2023
epi2688777/africa/south_africa/2023-05-29	EPI2688777	2023-05-29	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106093	2023-05-29	EPI2688777|R06060-23_4	3C.2a1b.2a.2a.3a.1	2023-05-29	2023
epi2688761/africa/south_africa/2023-05-30	EPI2688761	2023-05-30	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106092	2023-05-30	EPI2688761|R06252-23_4	3C.2a1b.2a.2a.3a.1	2023-05-30	2023
epi2688756/africa/south_africa/2023-06-01	EPI2688756	2023-06-01	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106091	2023-06-01	EPI2688756|R06370-23_4	3C.2a1b.2a.2b	2023-06-01	2023
epi2688753/africa/south_africa/2023-05-29	EPI2688753	2023-05-29	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106090	2023-05-29	EPI2688753|R06059-23_4	3C.2a1b.2a.2a.3a.1	2023-05-29	2023
epi2688737/africa/south_africa/2023-06-01	EPI2688737	2023-06-01	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106089	2023-06-01	EPI2688737|R06250-23_4	3C.2a1b.2a.2a.3a.1	2023-06-01	2023
epi2688732/africa/south_africa/2023-06-01	EPI2688732	2023-06-01	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106088	2023-06-01	EPI2688732|R06369-23_4	3C.2a1b.2a.2a.3a.1	2023-06-01	2023
epi2688729/africa/south_africa/2023-05-30	EPI2688729	2023-05-30	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106087	2023-05-30	EPI2688729|R06055-23_4	3C.2a1b.2a.2a.3a.1	2023-05-30	2023
epi2688713/africa/south_africa/2023-05-31	EPI2688713	2023-05-31	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106086	2023-05-31	EPI2688713|R06248-23_4	3C.2a1b.2a.2a.3a.1	2023-05-31	2023
epi2688710/africa/south_africa/2023-05-29	EPI2688710	2023-05-29	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106085	2023-05-29	EPI2688710|R06053-23_4	3C.2a1b.2a.2a.3a.1	2023-05-29	2023
epi2688708/africa/south_africa/2023-06-01	EPI2688708	2023-06-01	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106084	2023-06-01	EPI2688708|R06360-23_4	3C.2a1b.2a.2a.3a.1	2023-06-01	2023
epi2688692/africa/south_africa/2023-05-29	EPI2688692	2023-05-29	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106083	2023-05-29	EPI2688692|R06046-23_4	3C.2a1b.2a.2a.3a.1	2023-05-29	2023
epi2688689/africa/south_africa/2023-06-01	EPI2688689	2023-06-01	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106082	2023-06-01	EPI2688689|R06241-23_4	3C.2a1b.2a.2a.3a.1	2023-06-01	2023
epi2688685/africa/south_africa/2023-06-01	EPI2688685	2023-06-01	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106081	2023-06-01	EPI2688685|R06359-23_4	3C.2a1b.2a.2a.1b	2023-06-01	2023
epi2688670/africa/south_africa/2023-05-29	EPI2688670	2023-05-29	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106080	2023-05-29	EPI2688670|R06045-23_4	3C.2a1b.2a.2a.3a.1	2023-05-29	2023
epi2688666/africa/south_africa/2023-06-01	EPI2688666	2023-06-01	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106079	2023-06-01	EPI2688666|R06240-23_4	3C.2a1b.2a.2a.3a.1	2023-06-01	2023
epi2688661/africa/south_africa/2023-06-01	EPI2688661	2023-06-01	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106078	2023-06-01	EPI2688661|R06353-23_4	3C.2a1b.2a.2a.3a.1	2023-06-01	2023
epi2688646/africa/south_africa/2023-05-30	EPI2688646	2023-05-30	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106077	2023-05-30	EPI2688646|R06036-23_4	3C.2a1b.2a.2a.3a.1	2023-05-30	2023
epi2688642/africa/south_africa/2023-06-01	EPI2688642	2023-06-01	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106076	2023-06-01	EPI2688642|R06229-23_4	3C.2a1b.2a.2a.3a.1	2023-06-01	2023
epi2688634/africa/south_africa/2023-05-30	EPI2688634	2023-05-30	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106075	2023-05-30	EPI2688634|R06352-23_4	3C.2a1b.2a.2a.3a.1	2023-05-30	2023
epi2688627/africa/south_africa/2023-05-25	EPI2688627	2023-05-25	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106074	2023-05-25	EPI2688627|R05920-23_4	3C.2a1b.2a.2a.3a.1	2023-05-25	2023
epi2688616/africa/south_africa/2023-05-30	EPI2688616	2023-05-30	unchanged	Africa	South Africa	Mpumalanga			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106073	2023-05-30	EPI2688616|R06035-23_4	3C.2a1b.2a.2a.3a.1	2023-05-30	2023
epi2688610/africa/south_africa/2023-05-30	EPI2688610	2023-05-30	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106072	2023-05-30	EPI2688610|R06228-23_4	3C.2a1b.2a.2a.3a.1	2023-05-30	2023
epi2688602/africa/south_africa/2023-06-02	EPI2688602	2023-06-02	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106071	2023-06-02	EPI2688602|R06350-23_4	3C.2a1b.2a.2a.1b	2023-06-02	2023
epi2688595/africa/south_africa/2023-05-26	EPI2688595	2023-05-26	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106070	2023-05-26	EPI2688595|R05919-23_4	3C.2a1b.2a.2a.1b	2023-05-26	2023
epi2688584/africa/south_africa/2023-05-30	EPI2688584	2023-05-30	unchanged	Africa	South Africa	Mpumalanga			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106069	2023-05-30	EPI2688584|R06034-23_4	3C.2a1b.2a.2a.3a.1	2023-05-30	2023
epi2688581/africa/south_africa/2023-05-30	EPI2688581	2023-05-30	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106068	2023-05-30	EPI2688581|R06206-23_4	3C.2a1b.2a.2a.3a.1	2023-05-30	2023
epi2688570/africa/south_africa/2023-05-26	EPI2688570	2023-05-26	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	98.9522700814901	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106067	2023-05-26	EPI2688570|R05916-23_4	3C.2a1b.2a.2a.3a.1	2023-05-26	2023
epi2688560/africa/south_africa/2023-05-30	EPI2688560	2023-05-30	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106066	2023-05-30	EPI2688560|R06033-23_4	3C.2a1b.2a.2a.3a.1	2023-05-30	2023
epi2688557/africa/south_africa/2023-05-30	EPI2688557	2023-05-30	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106065	2023-05-30	EPI2688557|R06195-23_4	3C.2a1b.2a.2a.3a.1	2023-05-30	2023
epi2688545/africa/south_africa/2023-05-25	EPI2688545	2023-05-25	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2a	2a	G.1	96.91501746216532	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106064	2023-05-25	EPI2688545|R05915-23_4	3C.2a1b.2a.2b	2023-05-25	2023
epi2688536/africa/south_africa/2023-05-29	EPI2688536	2023-05-29	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106063	2023-05-29	EPI2688536|R06028-23_4	3C.2a1b.2a.2b	2023-05-29	2023
epi2688533/africa/south_africa/2023-06-01	EPI2688533	2023-06-01	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106062	2023-06-01	EPI2688533|R06185-23_4	3C.2a1b.2a.2a.3a.1	2023-06-01	2023
epi2688522/africa/south_africa/2023-05-23	EPI2688522	2023-05-23	unchanged	Africa	South Africa	Mpumalanga			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106061	2023-05-23	EPI2688522|R05906-23_4	3C.2a1b.2a.2a.3a.1	2023-05-23	2023
epi2688511/africa/south_africa/2023-05-29	EPI2688511	2023-05-29	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106060	2023-05-29	EPI2688511|R06027-23_4	3C.2a1b.2a.2a.3a.1	2023-05-29	2023
epi2688509/africa/south_africa/2023-06-01	EPI2688509	2023-06-01	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106059	2023-06-01	EPI2688509|R06174-23_4	3C.2a1b.2a.2b	2023-06-01	2023
epi2688498/africa/south_africa/2023-05-25	EPI2688498	2023-05-25	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106058	2023-05-25	EPI2688498|R05900-23_4	3C.2a1b.2a.2a.3a.1	2023-05-25	2023
epi2688487/africa/south_africa/2023-05-29	EPI2688487	2023-05-29	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106057	2023-05-29	EPI2688487|R06026-23_4	3C.2a1b.2a.2a.3a.1	2023-05-29	2023
epi2688485/africa/south_africa/2023-05-30	EPI2688485	2023-05-30	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106056	2023-05-30	EPI2688485|R06173-23_4	3C.2a1b.2a.2a.3a.1	2023-05-30	2023
epi2688477/africa/south_africa/2023-05-25	EPI2688477	2023-05-25	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18106055	2023-05-25	EPI2688477|R05890-23_4	3C.2a1b.2a.2a.3a.1	2023-05-25	2023
