name	ha_id	collection_date	date_flags	region	country	division	location_1	location_2	subtype	clade_nextclade	short-clade	subclade	coverage	host	submitting_lab	accession_id	old_date	ha_segment_id	clade_gisaid	date	year
epi2732380/africa/south_africa/2023-07-05	EPI2732380	2023-07-05	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230419	2023-07-05	EPI2732380|3004157322_N8KIVETE_v1_4	3C.2a1b.2a.2a.3a.1	2023-07-05	2023
epi2732332/africa/south_africa/2023-05-11	EPI2732332	2023-05-11	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3	2a.3	G.1.3	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230413	2023-05-11	EPI2732332|3004157286_N8KIVEOE_v1_4	3C.2a1b.2a.2a.3	2023-05-11	2023
epi2732308/africa/south_africa/2023-07-02	EPI2732308	2023-07-02	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230410	2023-07-02	EPI2732308|3004157320_N8KIVET4_v1_4	3C.2a1b.2a.2a.3a.1	2023-07-02	2023
epi2653147/africa/south_africa/2023-05-16	EPI2653147	2023-05-16	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041737	2023-05-16	EPI2653147|R05384-23_4	3C.2a1b.2a.2b	2023-05-16	2023
epi2653126/africa/south_africa/2023-05-18	EPI2653126	2023-05-18	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041734	2023-05-18	EPI2653126|R05357-23_4	3C.2a1b.2a.2b	2023-05-18	2023
epi2653099/africa/south_africa/2023-05-18	EPI2653099	2023-05-18	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041730	2023-05-18	EPI2653099|R05415-23_4	3C.2a1b.2a.2b	2023-05-18	2023
epi2310641/africa/south_africa/2022-05-17	EPI2310641	2022-05-17	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2c	2c	G.3	99.41792782305005	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_16633480	2022-05-17	EPI2310641|A/South Africa/R05772/2022	3C.2a1b.2a.2c	2022-05-17	2022
epi4380993/africa/south_africa/2025-04-30	EPI4380993	2025-04-30	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19879066	2025-04-30	EPI4380993|R04113_25_4	3C.2a1b.2a.2a.3a.1	2025-04-30	2025
epi3606961/africa/south_africa/2024-07-31	EPI3606961	2024-07-31	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19493780	2024-07-31	EPI3606961|R06425-24_4	3C.2a1b.2a.2a.3a.1	2024-07-31	2024
epi3606953/africa/south_africa/2024-07-31	EPI3606953	2024-07-31	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19493779	2024-07-31	EPI3606953|R06424-24_4	3C.2a1b.2a.2a.3a.1	2024-07-31	2024
epi3606917/africa/south_africa/2024-07-30	EPI3606917	2024-07-30	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19493774	2024-07-30	EPI3606917|R06361-24_4	3C.2a1b.2a.2a.3a.1	2024-07-30	2024
epi2725122/africa/south_africa/2023-06-15	EPI2725122	2023-06-15	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18215904	2023-06-15	EPI2725122|R07079-23_4	3C.2a1b.2a.2a.3a.1	2023-06-15	2023
epi2725091/africa/south_africa/2023-06-19	EPI2725091	2023-06-19	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18215900	2023-06-19	EPI2725091|R07073-23_4	3C.2a1b.2a.2b	2023-06-19	2023
epi2724963/africa/south_africa/2023-01-25	EPI2724963	2023-01-25	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18215883	2023-01-25	EPI2724963|R00721-23_4	3C.2a1b.2a.2a.3a.1	2023-01-25	2023
epi2508393/africa/south_africa/2022-06-10	EPI2508393	2022-06-10	unchanged	Africa	South Africa	Province of KwaZulu-Natal			A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_17453763	2022-06-10	EPI2508393|A/South Africa/R07208/2022	3C.2a1b.2a.2b	2022-06-10	2022
epi2508377/africa/south_africa/2022-06-08	EPI2508377	2022-06-08	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2c	2c	G.3	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_17453745	2022-06-08	EPI2508377|A/South Africa/R07086/2022	3C.2a1b.2a.2c	2022-06-08	2022
epi2073538/africa/south_africa/2021-11-10	EPI2073538	2021-11-10	unchanged	Africa	South Africa	Kwa-Zulu Natal			A / H3N2	3C.2a1b.2a.2c	2c	G.3	82.13038416763678	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_13399712	2021-11-10	EPI2073538|R16380_21_4	3C.2a1b.2a.2c	2021-11-10	2021
epi2073537/africa/south_africa/2021-11-09	EPI2073537	2021-11-09	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2c	2c	G.3	81.89755529685681	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_13399711	2021-11-09	EPI2073537|R16245_21_4	3C.2a1b.2a.2c	2021-11-09	2021
epi2073535/africa/south_africa/2021-09-15	EPI2073535	2021-09-15	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2c	2c	G.3	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_13399709	2021-09-15	EPI2073535|R13923_21_4	3C.2a1b.2a.2c	2021-09-15	2021
epi2073534/africa/south_africa/2021-09-16	EPI2073534	2021-09-16	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.1b	3C.2a1b.1b	D	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_13399708	2021-09-16	EPI2073534|R13867_21_4	3C.2a1b.1b	2021-09-16	2021
epi3731161/africa/south_africa/2024-10-10	EPI3731161	2024-10-10	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_19628029	2024-10-10	EPI3731161|3004152446_N8KIUW06_v1_4	3C.2a1b.2a.2a.3a.1	2024-10-10	2024
epi3731153/africa/south_africa/2024-10-17	EPI3731153	2024-10-17	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_19628028	2024-10-17	EPI3731153|3004152447_N8KIUW0B_v1_4	3C.2a1b.2a.2a.3a.1	2024-10-17	2024
epi3731145/africa/south_africa/2024-09-27	EPI3731145	2024-09-27	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_19628027	2024-09-27	EPI3731145|3004152444_N8KIUVZW_v1_4	3C.2a1b.2a.2a.3a.1	2024-09-27	2024
epi3067225/africa/south_africa/2022-06-07	EPI3067225	2022-06-07	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18931235	2022-06-07	EPI3067225|R07023-22_4	3C.2a1b.2a.2b	2022-06-07	2022
epi3067220/africa/south_africa/2022-09-08	EPI3067220	2022-09-08	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.1	2a.1	G.1.1	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18931234	2022-09-08	EPI3067220|R10923-22_4	3C.2a1b.2a.2a	2022-09-08	2022
epi3067160/africa/south_africa/2022-08-30	EPI3067160	2022-08-30	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2c	2c	G.3	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18931227	2022-08-30	EPI3067160|R10361-22_4	3C.2a1b.2a.2c	2022-08-30	2022
epi3067135/africa/south_africa/2022-08-24	EPI3067135	2022-08-24	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2c	2c	G.3	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18931224	2022-08-24	EPI3067135|R10185-22_4	3C.2a1b.2a.2c	2022-08-24	2022
epi3067094/africa/south_africa/2022-08-22	EPI3067094	2022-08-22	unchanged	Africa	South Africa	Province of Eastern Cape			A / H3N2	3C.2a1b.2a.2c	2c	G.3	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18931218	2022-08-22	EPI3067094|R09954-22_4	3C.2a1b.2a.2c	2022-08-22	2022
epi3067022/africa/south_africa/2021-10-26	EPI3067022	2021-10-26	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.1b	3C.2a1b.1b	D	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18931209	2021-10-26	EPI3067022|R15681-21_4	3C.2a1b.1b	2021-10-26	2021
epi3066944/africa/south_africa/2022-07-01	EPI3066944	2022-07-01	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2b	2b	G.2	98.9522700814901	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18931198	2022-07-01	EPI3066944|R08173-22_4	3C.2a1b.2a.2b	2022-07-01	2022
epi3066927/africa/south_africa/2021-09-27	EPI3066927	2021-09-27	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2c	2c	G.3	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18931196	2021-09-27	EPI3066927|R14352-21_4	3C.2a1b.2a.2c	2021-09-27	2021
epi3066870/africa/south_africa/2022-10-13	EPI3066870	2022-10-13	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2a.3	2a.3	G.1.3	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18931188	2022-10-13	EPI3066870|R12767-22_4	3C.2a1b.2a.2a.3	2022-10-13	2022
epi3066849/africa/south_africa/2022-10-10	EPI3066849	2022-10-10	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2a.3	2a.3	G.1.3	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18931185	2022-10-10	EPI3066849|R12528-22_4	3C.2a1b.2a.2a.3	2022-10-10	2022
epi3066825/africa/south_africa/2022-09-23	EPI3066825	2022-09-23	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2c	2c	G.3	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18931182	2022-09-23	EPI3066825|R11891-22_4	3C.2a1b.2a.2c	2022-09-23	2022
epi3066801/africa/south_africa/2022-09-20	EPI3066801	2022-09-20	unchanged	Africa	South Africa	Mpumalanga			A / H3N2	3C.2a1b.2a.2c	2c	G.3	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18931179	2022-09-20	EPI3066801|R11843-22_4	3C.2a1b.2a.2c	2022-09-20	2022
epi3066793/africa/south_africa/2022-06-17	EPI3066793	2022-06-17	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18931178	2022-06-17	EPI3066793|R07523-22_4	3C.2a1b.2a.2b	2022-06-17	2022
epi3066783/africa/south_africa/2022-09-14	EPI3066783	2022-09-14	unchanged	Africa	South Africa	Province of Eastern Cape			A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18931176	2022-09-14	EPI3066783|R11449-22_4	3C.2a1b.2a.2b	2022-09-14	2022
epi2610195/africa/south_africa/2023-04-18	EPI2610195	2023-04-18	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_17891306	2023-04-18	EPI2610195|R03807-23_4	3C.2a1b.2a.2a.1b	2023-04-18	2023
epi2610179/africa/south_africa/2023-04-17	EPI2610179	2023-04-17	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_17891261	2023-04-17	EPI2610179|R03715-23_4	3C.2a1b.2a.2b	2023-04-17	2023
epi2610147/africa/south_africa/2023-04-11	EPI2610147	2023-04-11	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_17891165	2023-04-11	EPI2610147|R03620-23_4	3C.2a1b.2a.2b	2023-04-11	2023
epi2610131/africa/south_africa/2023-04-06	EPI2610131	2023-04-06	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_17891146	2023-04-06	EPI2610131|R03596-23_4	3C.2a1b.2a.2a.3a	2023-04-06	2023
epi2610123/africa/south_africa/2023-04-13	EPI2610123	2023-04-13	unchanged	Africa	South Africa	Unknown			A / H3N2	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_17891123	2023-04-13	EPI2610123|R03550-23_4	3C.2a1b.2a.2a.1b	2023-04-13	2023
epi2610066/africa/south_africa/2023-03-23	EPI2610066	2023-03-23	unchanged	Africa	South Africa	Eastern cape			A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_17890961	2023-03-23	EPI2610066|R02921-23_4	3C.2a1b.2a.2b	2023-03-23	2023
epi2610058/africa/south_africa/2023-03-27	EPI2610058	2023-03-27	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_17890936	2023-03-27	EPI2610058|R02866-23_4	3C.2a1b.2a.2a.1b	2023-03-27	2023
epi2312176/africa/south_africa/2022-05-25	EPI2312176	2022-05-25	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2c	2c	G.3	99.30151338766008	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_16645443	2022-05-25	EPI2312176|A/South Africa/R06552/2022	3C.2a1b.2a.2c	2022-05-25	2022
epi2312160/africa/south_africa/2022-05-17	EPI2312160	2022-05-17	unchanged	Africa	South Africa	Province of KwaZulu-Natal	KwaZulu Natal		A / H3N2	3C.2a1b.2a.2c	2c	G.3	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_16645324	2022-05-17	EPI2312160|A/South Africa/R05851/2022	3C.2a1b.2a.2c	2022-05-17	2022
epi2178953/africa/south_africa/2022-07-04	EPI2178953	2022-07-04	unchanged	Africa	South Africa	Province of the Western Cape	Sandringham, Johannesburg		A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	WHO Collaborating Centre for Reference and Research on Influenza	EPI_ISL_14991267	2022-07-04	EPI2178953|N10063266.4	3C.2a1b.2a.2b	2022-07-04	2022
epi2178950/africa/south_africa/2022-07-20	EPI2178950	2022-07-20	unchanged	Africa	South Africa	Gauteng	Sandringham, Johannesburg		A / H3N2	3C.2a1b.2a.2c	2c	G.3	99.0104772991851	Human	WHO Collaborating Centre for Reference and Research on Influenza	EPI_ISL_14991266	2022-07-20	EPI2178950|N10063265.4	3C.2a1b.2a.2c	2022-07-20	2022
epi2178947/africa/south_africa/2022-07-14	EPI2178947	2022-07-14	unchanged	Africa	South Africa	Province of the Western Cape	Sandringham, Johannesburg		A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	WHO Collaborating Centre for Reference and Research on Influenza	EPI_ISL_14991265	2022-07-14	EPI2178947|N10063264.4	3C.2a1b.2a.2b	2022-07-14	2022
epi2178932/africa/south_africa/2022-06-10	EPI2178932	2022-06-10	unchanged	Africa	South Africa	Kwazulu Natal			A / H3N2	3C.2a1b.2a.2c	2c	G.3	99.0104772991851	Human	WHO Collaborating Centre for Reference and Research on Influenza	EPI_ISL_14991260	2022-06-10	EPI2178932|N10063259.4	3C.2a1b.2a.2c	2022-06-10	2022
epi2178929/africa/south_africa/2022-06-03	EPI2178929	2022-06-03	unchanged	Africa	South Africa	Province of the Western Cape	Sandringham, Johannesburg		A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	WHO Collaborating Centre for Reference and Research on Influenza	EPI_ISL_14991259	2022-06-03	EPI2178929|N10063258.4	3C.2a1b.2a.2b	2022-06-03	2022
epi2178926/africa/south_africa/2022-07-01	EPI2178926	2022-07-01	unchanged	Africa	South Africa	Kwazulu Natal			A / H3N2	3C.2a1b.2a.2c	2c	G.3	99.0104772991851	Human	WHO Collaborating Centre for Reference and Research on Influenza	EPI_ISL_14991258	2022-07-01	EPI2178926|N10063257.4	3C.2a1b.2a.2c	2022-07-01	2022
epi2178920/africa/south_africa/2022-07-05	EPI2178920	2022-07-05	unchanged	Africa	South Africa	Province of the Western Cape	Sandringham, Johannesburg		A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	WHO Collaborating Centre for Reference and Research on Influenza	EPI_ISL_14991256	2022-07-05	EPI2178920|N10063255.4	3C.2a1b.2a.2b	2022-07-05	2022
epi3509273/africa/south_africa/2024-05-14	EPI3509273	2024-05-14	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	100.0	Human	Vaccines and Infectious Diseases Analytics Research Unit	EPI_ISL_19340943	2024-05-14	EPI3509273|A/South Africa/PET32849/2024	3C.2a1b.2a.2a.3a.1	2024-05-14	2024
epi2610104/africa/south_africa/2023-04-11	EPI2610104	2023-04-11	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_17891064	2023-04-11	EPI2610104|R03480-23_4	3C.2a1b.2a.2b	2023-04-11	2023
epi2610090/africa/south_africa/2023-03-31	EPI2610090	2023-03-31	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_17891030	2023-03-31	EPI2610090|R03153-23_4	3C.2a1b.2a.2a.1b	2023-03-31	2023
epi2610082/africa/south_africa/2023-03-29	EPI2610082	2023-03-29	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_17891009	2023-03-29	EPI2610082|R03006-23_4	3C.2a1b.2a.2a.1b	2023-03-29	2023
epi2610074/africa/south_africa/2023-03-22	EPI2610074	2023-03-22	unchanged	Africa	South Africa	Eastern cape			A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_17890985	2023-03-22	EPI2610074|R02922-23_4	3C.2a1b.2a.2b	2023-03-22	2023
epi4473790/africa/south_africa/2025-04-01	EPI4473790	2025-04-01	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_20059260	2025-04-01	EPI4473790|3004160080_N8KIVPGG_v1_4	3C.2a1b.2a.2a.3a.1	2025-04-01	2025
epi4473750/africa/south_africa/2025-03-24	EPI4473750	2025-03-24	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_20059255	2025-03-24	EPI4473750|3004160074_N8KIVPFM_v1_4	3C.2a1b.2a.2a.3a.1	2025-03-24	2025
epi4473996/africa/south_africa/2025-03-31	EPI4473996	2025-03-31	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_20059286	2025-03-31	EPI4473996|3004160079_N8KIVPGB_v1_4	3C.2a1b.2a.2a.3a.1	2025-03-31	2025
epi4473702/africa/south_africa/2025-01-28	EPI4473702	2025-01-28	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.941792782305	Human	Centers for Disease Control and Prevention	EPI_ISL_20059249	2025-01-28	EPI4473702|3004160069_N8KIVPEX_v1_4	3C.2a1b.2a.2a.3a.1	2025-01-28	2025
epi4473888/africa/south_africa/2025-04-03	EPI4473888	2025-04-03	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_20059273	2025-04-03	EPI4473888|3004160082_N8KIVPGQ_v1_4	3C.2a1b.2a.2a.3a.1	2025-04-03	2025
epi4548027/africa/south_africa/2025-06-23	EPI4548027	2025-06-23	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079734	2025-06-23	EPI4548027|R05670_25_4	3C.2a1b.2a.2a.3a.1	2025-06-23	2025
epi4547814/africa/south_africa/2025-06-13	EPI4547814	2025-06-13	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079707	2025-06-13	EPI4547814|R05420_25_4	3C.2a1b.2a.2a.3a.1	2025-06-13	2025
epi4548019/africa/south_africa/2025-06-18	EPI4548019	2025-06-18	unchanged	Africa	South Africa	Mpumalanga			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20079733	2025-06-18	EPI4548019|R05668_25_4	3C.2a1b.2a.2a.3a.1	2025-06-18	2025
epi4599727/africa/south_africa/2025-07-04	EPI4599727	2025-07-04	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101124	2025-07-04	EPI4599727|R07005_25_4	3C.2a1b.2a.2a.3a.1	2025-07-04	2025
epi4599857/africa/south_africa/2025-07-04	EPI4599857	2025-07-04	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101144	2025-07-04	EPI4599857|R05999_25_4	3C.2a1b.2a.2a.3a.1	2025-07-04	2025
epi4599866/africa/south_africa/2025-07-04	EPI4599866	2025-07-04	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101145	2025-07-04	EPI4599866|R06000_25_4	3C.2a1b.2a.2a.3a.1	2025-07-04	2025
epi4599833/africa/south_africa/2025-07-01	EPI4599833	2025-07-01	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101141	2025-07-01	EPI4599833|R05903_25_4	3C.2a1b.2a.2a.3a.1	2025-07-01	2025
epi4599719/africa/south_africa/2025-07-01	EPI4599719	2025-07-01	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	98.9522700814901	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20101123	2025-07-01	EPI4599719|R05842_25_4	3C.2a1b.2a.2a.3a.1	2025-07-01	2025
epi4451894/africa/south_africa/2025-06-09	EPI4451894	2025-06-09	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20049063	2025-06-09	EPI4451894|R05232-25_4	3C.2a1b.2a.2a.3a.1	2025-06-09	2025
epi4452369/africa/south_africa/2025-05-20	EPI4452369	2025-05-20	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20049225	2025-05-20	EPI4452369|R04620-25_4	3C.2a1b.2a.2a.3a.1	2025-05-20	2025
epi4452829/africa/south_africa/2025-06-03	EPI4452829	2025-06-03	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_20049356	2025-06-03	EPI4452829|R05035-25_4	3C.2a1b.2a.2a.3a.1	2025-06-03	2025
